P,file,source,t_sec,y_2_Speed_Impact_Drill_Bosch_47CV_127V_350W__O0,y_2_Speed_Impact_Drill_Bosch_47CV_127V_350W__P0,y_3_Speed_Fan_Mondial_V_45_127V_80W__K0,y_AC_Adapter_Charger_Sony_PCG_61112L_127V_92W__M0,y_AC_Adapter_Sony_M0,y_CRT_Monitor_Sony_CPD_17SF1_127V_216W_standby_10W__C0,y_CRT_Monitor_Standby_C0,y_Fan_3Speed_K0,y_Fan_Heater_Nilko_NK565_127V_1500W__T0,y_Fan_Heater_T0,y_Hair_Dryer_1900W_U0,y_Hair_Dryer_1900W_V0,y_Hair_Dryer_2000W_W0,y_Hair_Dryer_2000W_X0,y_Hair_Dryer_2100W_Y0,y_Hair_Dryer_2100W_Z0,y_Hair_Dryer_GA_MA_Italy_Eleganza_2200_127V_1900W__U0,y_Hair_Dryer_GA_MA_Italy_Eleganza_2200_127V_1900W__V0,y_Hair_Dryer_Parlux_330_BR_1_127V_2100W__Y0,y_Hair_Dryer_Parlux_330_BR_1_127V_2100W__Z0,y_Hair_Dryer_Super_4_0_SL_S04_127V_2000W__W0,y_Hair_Dryer_Super_4_0_SL_S04_127V_2000W__X0,y_Impact_Drill_O0,y_Impact_Drill_P0,y_Incandescent_Lamp_N0,y_Incandescent_Lamp_Osram_Centra_A_CL_100_127V_100W__N0,y_LED_Lamp_B0,y_LED_Lamp_Tashibra_TKl_06_127V_6W__B0,y_LED_Monitor_Standby_F0,y_LED_Panel_Citiiaqua_DL_500_127V_13W__D0,y_LED_Panel_D0,y_LED_monitor_AOC_m2470swd2_127V_26W_standby_0_5W__F0,y_Microwave_Consul_17_liters_CMS18BBHNA_127V_1200W_standby_4_5W__A0,y_Microwave_Consul_CMS18BBHNA_127V_1200W__S0,y_Microwave_On_S0,y_Microwave_Standby_A0,y_Oil_Heater_Pelonis_NYLA_7_127V_1500W__Q0,y_Oil_Heater_Pelonis_NYLA_7_127V_1500W__R0,y_Oil_Heater_Q0,y_Oil_Heater_R0,y_Phone_Charger_Asus_AD2037020_110V_240V_38W__G0,y_Phone_Charger_Asus_G0,y_Phone_Charger_Motorola_I0,y_Phone_Charger_Motorola_SA_390M_127V_50W__I0,y_Resistor_200ohm_L0,y_Resistor_Ohmtec_200ohms_400W__L0,y_Smoke_Extractor_E0,y_Soldering_Smoke_Extractor_Toyo_TS_153_127V_23W__E0,y_Soldering_Station_H0,y_Soldering_Station_Weller_WLC100_127V_40W__H0,y_Universal_Charger_J0,y_Universal_Charger_LVSUN_LS_PAB70_100V_240V_70W__J0,y_Unknown_A1__A1,y_Unknown_B1__B1
49.03028871,Matlab_Data\Synthetic\2\2A0L0\Waveform20035.mat,synthetic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.11369488,Matlab_Data\Synthetic\2\2A0L0\Waveform20035.mat,synthetic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.10381075,Matlab_Data\Synthetic\2\2A0L0\Waveform20035.mat,synthetic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.63579405,Matlab_Data\Synthetic\2\2A0L0\Waveform20035.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002332207,Matlab_Data\Synthetic\2\2A0L0\Waveform20035.mat,synthetic,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11393576,Matlab_Data\Synthetic\2\2A0L0\Waveform20036.mat,synthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.91601186,Matlab_Data\Synthetic\2\2A0L0\Waveform20036.mat,synthetic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.06954615,Matlab_Data\Synthetic\2\2A0L0\Waveform20036.mat,synthetic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.15464657,Matlab_Data\Synthetic\2\2A0L0\Waveform20036.mat,synthetic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.61598257,Matlab_Data\Synthetic\2\2A0L0\Waveform20036.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000330228,Matlab_Data\Synthetic\2\2A0L0\Waveform20036.mat,synthetic,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.103548558,Matlab_Data\Synthetic\2\2A0L0\Waveform20037.mat,synthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.57920644,Matlab_Data\Synthetic\2\2A0L0\Waveform20037.mat,synthetic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.94212086,Matlab_Data\Synthetic\2\2A0L0\Waveform20037.mat,synthetic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79.87709768,Matlab_Data\Synthetic\2\2A0L0\Waveform20037.mat,synthetic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.78426372,Matlab_Data\Synthetic\2\2A0L0\Waveform20037.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00056585,Matlab_Data\Synthetic\2\2A0L0\Waveform20037.mat,synthetic,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.101170505,Matlab_Data\Synthetic\2\2A0L0\Waveform20038.mat,synthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.69458129,Matlab_Data\Synthetic\2\2A0L0\Waveform20038.mat,synthetic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.78332628,Matlab_Data\Synthetic\2\2A0L0\Waveform20038.mat,synthetic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79.78640664,Matlab_Data\Synthetic\2\2A0L0\Waveform20038.mat,synthetic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.81225031,Matlab_Data\Synthetic\2\2A0L0\Waveform20038.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002384335,Matlab_Data\Synthetic\2\2A0L0\Waveform20038.mat,synthetic,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.102763316,Matlab_Data\Synthetic\2\2A0L0\Waveform20039.mat,synthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.91035913,Matlab_Data\Synthetic\2\2A0L0\Waveform20039.mat,synthetic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.04719599,Matlab_Data\Synthetic\2\2A0L0\Waveform20039.mat,synthetic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79.9231178,Matlab_Data\Synthetic\2\2A0L0\Waveform20039.mat,synthetic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.61970728,Matlab_Data\Synthetic\2\2A0L0\Waveform20039.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.001527063,Matlab_Data\Synthetic\2\2A0L0\Waveform20039.mat,synthetic,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.097747553,Matlab_Data\Synthetic\2\2A0L0\Waveform20040.mat,synthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.71161867,Matlab_Data\Synthetic\2\2A0L0\Waveform20040.mat,synthetic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.99164264,Matlab_Data\Synthetic\2\2A0L0\Waveform20040.mat,synthetic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79.93404895,Matlab_Data\Synthetic\2\2A0L0\Waveform20040.mat,synthetic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.95100797,Matlab_Data\Synthetic\2\2A0L0\Waveform20040.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002389284,Matlab_Data\Synthetic\2\2A0L0\Waveform20040.mat,synthetic,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.099856526,Matlab_Data\Synthetic\2\2A0L0\Waveform20041.mat,synthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.60742562,Matlab_Data\Synthetic\2\2A0L0\Waveform20041.mat,synthetic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.99205821,Matlab_Data\Synthetic\2\2A0L0\Waveform20041.mat,synthetic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.0573725,Matlab_Data\Synthetic\2\2A0L0\Waveform20041.mat,synthetic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.84354904,Matlab_Data\Synthetic\2\2A0L0\Waveform20041.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0027149,Matlab_Data\Synthetic\2\2A0L0\Waveform20041.mat,synthetic,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.131231483,Matlab_Data\Synthetic\2\2A0L0\Waveform20042.mat,synthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.08360937,Matlab_Data\Synthetic\2\2A0L0\Waveform20042.mat,synthetic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.41292591,Matlab_Data\Synthetic\2\2A0L0\Waveform20042.mat,synthetic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.39262989,Matlab_Data\Synthetic\2\2A0L0\Waveform20042.mat,synthetic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.84587563,Matlab_Data\Synthetic\2\2A0L0\Waveform20042.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000489424,Matlab_Data\Synthetic\2\2A0L0\Waveform20042.mat,synthetic,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.118125012,Matlab_Data\Synthetic\2\2A0L0\Waveform20043.mat,synthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.95765273,Matlab_Data\Synthetic\2\2A0L0\Waveform20043.mat,synthetic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.4089892,Matlab_Data\Synthetic\2\2A0L0\Waveform20043.mat,synthetic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.47843573,Matlab_Data\Synthetic\2\2A0L0\Waveform20043.mat,synthetic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.99553791,Matlab_Data\Synthetic\2\2A0L0\Waveform20043.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.001292898,Matlab_Data\Synthetic\2\2A0L0\Waveform20043.mat,synthetic,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.110954161,Matlab_Data\Synthetic\2\2A0L0\Waveform20044.mat,synthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.00126986,Matlab_Data\Synthetic\2\2A0L0\Waveform20044.mat,synthetic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.34013015,Matlab_Data\Synthetic\2\2A0L0\Waveform20044.mat,synthetic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.41717671,Matlab_Data\Synthetic\2\2A0L0\Waveform20044.mat,synthetic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.83942299,Matlab_Data\Synthetic\2\2A0L0\Waveform20044.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002222099,Matlab_Data\Synthetic\2\2A0L0\Waveform20044.mat,synthetic,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.105331678,Matlab_Data\Synthetic\2\2A0L0\Waveform20045.mat,synthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.89803746,Matlab_Data\Synthetic\2\2A0L0\Waveform20045.mat,synthetic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.29160592,Matlab_Data\Synthetic\2\2A0L0\Waveform20045.mat,synthetic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.20196156,Matlab_Data\Synthetic\2\2A0L0\Waveform20045.mat,synthetic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.84809518,Matlab_Data\Synthetic\2\2A0L0\Waveform20045.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000764283,Matlab_Data\Synthetic\2\2A0L0\Waveform20045.mat,synthetic,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.097538821,Matlab_Data\Synthetic\2\2A0L0\Waveform20046.mat,synthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.71675066,Matlab_Data\Synthetic\2\2A0L0\Waveform20046.mat,synthetic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.08011808,Matlab_Data\Synthetic\2\2A0L0\Waveform20046.mat,synthetic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.05108559,Matlab_Data\Synthetic\2\2A0L0\Waveform20046.mat,synthetic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.88383601,Matlab_Data\Synthetic\2\2A0L0\Waveform20046.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002121017,Matlab_Data\Synthetic\2\2A0L0\Waveform20046.mat,synthetic,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.094591386,Matlab_Data\Synthetic\2\2A0L0\Waveform20047.mat,synthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.55513308,Matlab_Data\Synthetic\2\2A0L0\Waveform20047.mat,synthetic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.861332,Matlab_Data\Synthetic\2\2A0L0\Waveform20047.mat,synthetic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79.84895932,Matlab_Data\Synthetic\2\2A0L0\Waveform20047.mat,synthetic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.87891061,Matlab_Data\Synthetic\2\2A0L0\Waveform20047.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002256791,Matlab_Data\Synthetic\2\2A0L0\Waveform20047.mat,synthetic,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16003064,Matlab_Data\Synthetic\2\2A0M0\Waveform20048.mat,synthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.40768619,Matlab_Data\Synthetic\2\2A0M0\Waveform20048.mat,synthetic,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.52538341,Matlab_Data\Synthetic\2\2A0M0\Waveform20048.mat,synthetic,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.93258707,Matlab_Data\Synthetic\2\2A0M0\Waveform20048.mat,synthetic,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.284547718,Matlab_Data\Synthetic\2\2A0M0\Waveform20048.mat,synthetic,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
